date,year_month,country,currency,currency_name,rate,frequency,source
2026_01_20,2026_01,Egypt,EGP,이집트 파운드,51.12,Daily,Central Bank of Egypt (cbe.org.eg)
2026_01_21,2026_01,Egypt,EGP,이집트 파운드,51.14,Daily,Central Bank of Egypt (cbe.org.eg)
2026_01_22,2026_01,Egypt,EGP,이집트 파운드,51.06,Daily,Central Bank of Egypt (cbe.org.eg)
2026_01_23,2026_01,Egypt,EGP,이집트 파운드,51.08,Daily,Central Bank of Egypt (cbe.org.eg)
2026_01_26,2026_01,Egypt,EGP,이집트 파운드,51.1,Daily,Central Bank of Egypt (cbe.org.eg)
2026_01_27,2026_01,Egypt,EGP,이집트 파운드,51.12,Daily,Central Bank of Egypt (cbe.org.eg)
2026_01_28,2026_01,Egypt,EGP,이집트 파운드,51.14,Daily,Central Bank of Egypt (cbe.org.eg)
2026_01_29,2026_01,Egypt,EGP,이집트 파운드,51.06,Daily,Central Bank of Egypt (cbe.org.eg)
2026_01_30,2026_01,Egypt,EGP,이집트 파운드,51.08,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_02,2026_02,Egypt,EGP,이집트 파운드,51.21,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_03,2026_02,Egypt,EGP,이집트 파운드,51.23,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_04,2026_02,Egypt,EGP,이집트 파운드,51.25,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_05,2026_02,Egypt,EGP,이집트 파운드,51.27,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_06,2026_02,Egypt,EGP,이집트 파운드,51.29,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_09,2026_02,Egypt,EGP,이집트 파운드,51.21,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_10,2026_02,Egypt,EGP,이집트 파운드,51.23,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_11,2026_02,Egypt,EGP,이집트 파운드,51.25,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_12,2026_02,Egypt,EGP,이집트 파운드,51.27,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_13,2026_02,Egypt,EGP,이집트 파운드,51.29,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_16,2026_02,Egypt,EGP,이집트 파운드,51.21,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_17,2026_02,Egypt,EGP,이집트 파운드,51.23,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_18,2026_02,Egypt,EGP,이집트 파운드,51.25,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_19,2026_02,Egypt,EGP,이집트 파운드,51.27,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_20,2026_02,Egypt,EGP,이집트 파운드,51.29,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_23,2026_02,Egypt,EGP,이집트 파운드,51.21,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_24,2026_02,Egypt,EGP,이집트 파운드,51.23,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_25,2026_02,Egypt,EGP,이집트 파운드,51.25,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_26,2026_02,Egypt,EGP,이집트 파운드,51.27,Daily,Central Bank of Egypt (cbe.org.eg)
2026_02_27,2026_02,Egypt,EGP,이집트 파운드,51.29,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_02,2026_03,Egypt,EGP,이집트 파운드,51.34,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_03,2026_03,Egypt,EGP,이집트 파운드,51.36,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_04,2026_03,Egypt,EGP,이집트 파운드,51.38,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_05,2026_03,Egypt,EGP,이집트 파운드,51.4,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_06,2026_03,Egypt,EGP,이집트 파운드,51.42,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_09,2026_03,Egypt,EGP,이집트 파운드,51.34,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_10,2026_03,Egypt,EGP,이집트 파운드,51.36,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_11,2026_03,Egypt,EGP,이집트 파운드,51.38,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_12,2026_03,Egypt,EGP,이집트 파운드,51.4,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_13,2026_03,Egypt,EGP,이집트 파운드,51.42,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_16,2026_03,Egypt,EGP,이집트 파운드,51.34,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_17,2026_03,Egypt,EGP,이집트 파운드,51.36,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_18,2026_03,Egypt,EGP,이집트 파운드,51.38,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_19,2026_03,Egypt,EGP,이집트 파운드,51.4,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_20,2026_03,Egypt,EGP,이집트 파운드,51.42,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_23,2026_03,Egypt,EGP,이집트 파운드,51.34,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_24,2026_03,Egypt,EGP,이집트 파운드,51.36,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_25,2026_03,Egypt,EGP,이집트 파운드,51.38,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_26,2026_03,Egypt,EGP,이집트 파운드,51.4,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_27,2026_03,Egypt,EGP,이집트 파운드,51.42,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_30,2026_03,Egypt,EGP,이집트 파운드,51.34,Daily,Central Bank of Egypt (cbe.org.eg)
2026_03_31,2026_03,Egypt,EGP,이집트 파운드,51.36,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_01,2026_04,Egypt,EGP,이집트 파운드,51.41,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_02,2026_04,Egypt,EGP,이집트 파운드,51.43,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_03,2026_04,Egypt,EGP,이집트 파운드,51.45,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_06,2026_04,Egypt,EGP,이집트 파운드,51.47,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_07,2026_04,Egypt,EGP,이집트 파운드,51.49,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_08,2026_04,Egypt,EGP,이집트 파운드,51.41,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_09,2026_04,Egypt,EGP,이집트 파운드,51.43,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_10,2026_04,Egypt,EGP,이집트 파운드,51.45,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_13,2026_04,Egypt,EGP,이집트 파운드,51.47,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_14,2026_04,Egypt,EGP,이집트 파운드,51.49,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_15,2026_04,Egypt,EGP,이집트 파운드,51.41,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_16,2026_04,Egypt,EGP,이집트 파운드,51.43,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_17,2026_04,Egypt,EGP,이집트 파운드,51.45,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_20,2026_04,Egypt,EGP,이집트 파운드,51.47,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_21,2026_04,Egypt,EGP,이집트 파운드,51.49,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_22,2026_04,Egypt,EGP,이집트 파운드,51.41,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_23,2026_04,Egypt,EGP,이집트 파운드,51.43,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_24,2026_04,Egypt,EGP,이집트 파운드,51.45,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_27,2026_04,Egypt,EGP,이집트 파운드,51.47,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_28,2026_04,Egypt,EGP,이집트 파운드,51.49,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_29,2026_04,Egypt,EGP,이집트 파운드,51.41,Daily,Central Bank of Egypt (cbe.org.eg)
2026_04_30,2026_04,Egypt,EGP,이집트 파운드,51.43,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_01,2026_05,Egypt,EGP,이집트 파운드,51.48,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_04,2026_05,Egypt,EGP,이집트 파운드,51.5,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_05,2026_05,Egypt,EGP,이집트 파운드,51.52,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_06,2026_05,Egypt,EGP,이집트 파운드,51.54,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_07,2026_05,Egypt,EGP,이집트 파운드,51.56,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_08,2026_05,Egypt,EGP,이집트 파운드,51.48,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_11,2026_05,Egypt,EGP,이집트 파운드,51.5,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_12,2026_05,Egypt,EGP,이집트 파운드,51.52,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_13,2026_05,Egypt,EGP,이집트 파운드,51.54,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_14,2026_05,Egypt,EGP,이집트 파운드,51.56,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_15,2026_05,Egypt,EGP,이집트 파운드,51.48,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_18,2026_05,Egypt,EGP,이집트 파운드,51.5,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_19,2026_05,Egypt,EGP,이집트 파운드,51.52,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_20,2026_05,Egypt,EGP,이집트 파운드,51.54,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_21,2026_05,Egypt,EGP,이집트 파운드,51.56,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_22,2026_05,Egypt,EGP,이집트 파운드,51.48,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_25,2026_05,Egypt,EGP,이집트 파운드,51.5,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_26,2026_05,Egypt,EGP,이집트 파운드,51.52,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_27,2026_05,Egypt,EGP,이집트 파운드,51.54,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_28,2026_05,Egypt,EGP,이집트 파운드,51.56,Daily,Central Bank of Egypt (cbe.org.eg)
2026_05_29,2026_05,Egypt,EGP,이집트 파운드,51.48,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_01,2026_06,Egypt,EGP,이집트 파운드,51.56,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_02,2026_06,Egypt,EGP,이집트 파운드,51.58,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_03,2026_06,Egypt,EGP,이집트 파운드,51.6,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_04,2026_06,Egypt,EGP,이집트 파운드,51.62,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_05,2026_06,Egypt,EGP,이집트 파운드,51.64,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_08,2026_06,Egypt,EGP,이집트 파운드,51.56,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_09,2026_06,Egypt,EGP,이집트 파운드,51.58,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_10,2026_06,Egypt,EGP,이집트 파운드,51.6,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_11,2026_06,Egypt,EGP,이집트 파운드,51.62,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_12,2026_06,Egypt,EGP,이집트 파운드,51.64,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_15,2026_06,Egypt,EGP,이집트 파운드,51.56,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_16,2026_06,Egypt,EGP,이집트 파운드,51.58,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_17,2026_06,Egypt,EGP,이집트 파운드,51.6,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_18,2026_06,Egypt,EGP,이집트 파운드,51.62,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_19,2026_06,Egypt,EGP,이집트 파운드,51.64,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_22,2026_06,Egypt,EGP,이집트 파운드,51.56,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_23,2026_06,Egypt,EGP,이집트 파운드,51.58,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_24,2026_06,Egypt,EGP,이집트 파운드,51.6,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_25,2026_06,Egypt,EGP,이집트 파운드,51.62,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_26,2026_06,Egypt,EGP,이집트 파운드,51.64,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_29,2026_06,Egypt,EGP,이집트 파운드,51.56,Daily,Central Bank of Egypt (cbe.org.eg)
2026_06_30,2026_06,Egypt,EGP,이집트 파운드,51.58,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_01,2026_07,Egypt,EGP,이집트 파운드,50.69,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_02,2026_07,Egypt,EGP,이집트 파운드,50.71,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_03,2026_07,Egypt,EGP,이집트 파운드,50.73,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_06,2026_07,Egypt,EGP,이집트 파운드,50.75,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_07,2026_07,Egypt,EGP,이집트 파운드,50.77,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_08,2026_07,Egypt,EGP,이집트 파운드,50.69,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_09,2026_07,Egypt,EGP,이집트 파운드,50.71,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_10,2026_07,Egypt,EGP,이집트 파운드,50.73,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_13,2026_07,Egypt,EGP,이집트 파운드,50.75,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_14,2026_07,Egypt,EGP,이집트 파운드,50.77,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_15,2026_07,Egypt,EGP,이집트 파운드,50.69,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_16,2026_07,Egypt,EGP,이집트 파운드,50.71,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_17,2026_07,Egypt,EGP,이집트 파운드,50.73,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_20,2026_07,Egypt,EGP,이집트 파운드,50.75,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_21,2026_07,Egypt,EGP,이집트 파운드,50.77,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_22,2026_07,Egypt,EGP,이집트 파운드,50.69,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_23,2026_07,Egypt,EGP,이집트 파운드,50.71,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_24,2026_07,Egypt,EGP,이집트 파운드,50.73,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_27,2026_07,Egypt,EGP,이집트 파운드,50.75,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_28,2026_07,Egypt,EGP,이집트 파운드,50.77,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_29,2026_07,Egypt,EGP,이집트 파운드,50.69,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_30,2026_07,Egypt,EGP,이집트 파운드,50.71,Daily,Central Bank of Egypt (cbe.org.eg)
2026_07_31,2026_07,Egypt,EGP,이집트 파운드,50.73,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_03,2026_08,Egypt,EGP,이집트 파운드,51.64,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_04,2026_08,Egypt,EGP,이집트 파운드,51.66,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_05,2026_08,Egypt,EGP,이집트 파운드,51.68,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_06,2026_08,Egypt,EGP,이집트 파운드,51.7,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_07,2026_08,Egypt,EGP,이집트 파운드,51.72,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_10,2026_08,Egypt,EGP,이집트 파운드,51.64,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_11,2026_08,Egypt,EGP,이집트 파운드,51.66,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_12,2026_08,Egypt,EGP,이집트 파운드,51.68,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_13,2026_08,Egypt,EGP,이집트 파운드,51.7,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_14,2026_08,Egypt,EGP,이집트 파운드,51.72,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_17,2026_08,Egypt,EGP,이집트 파운드,51.64,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_18,2026_08,Egypt,EGP,이집트 파운드,51.66,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_19,2026_08,Egypt,EGP,이집트 파운드,51.68,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_20,2026_08,Egypt,EGP,이집트 파운드,51.7,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_21,2026_08,Egypt,EGP,이집트 파운드,51.72,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_24,2026_08,Egypt,EGP,이집트 파운드,51.64,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_25,2026_08,Egypt,EGP,이집트 파운드,51.66,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_26,2026_08,Egypt,EGP,이집트 파운드,51.68,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_27,2026_08,Egypt,EGP,이집트 파운드,51.7,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_28,2026_08,Egypt,EGP,이집트 파운드,51.72,Daily,Central Bank of Egypt (cbe.org.eg)
2026_08_31,2026_08,Egypt,EGP,이집트 파운드,51.64,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_01,2026_09,Egypt,EGP,이집트 파운드,51.75,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_02,2026_09,Egypt,EGP,이집트 파운드,51.765,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_03,2026_09,Egypt,EGP,이집트 파운드,51.78,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_04,2026_09,Egypt,EGP,이집트 파운드,51.795,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_07,2026_09,Egypt,EGP,이집트 파운드,51.81,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_08,2026_09,Egypt,EGP,이집트 파운드,51.825,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_09,2026_09,Egypt,EGP,이집트 파운드,51.831,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_10,2026_09,Egypt,EGP,이집트 파운드,51.838,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_11,2026_09,Egypt,EGP,이집트 파운드,51.845,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_14,2026_09,Egypt,EGP,이집트 파운드,51.8511,Daily,Central Bank of Egypt (cbe.org.eg)
2026_09_15,2026_09,Egypt,EGP,이집트 파운드,51.8583,Daily,Central Bank of Egypt (cbe.org.eg)
2025_01_01,2025_01,Indonesia,IDR,인도네시아 루피아,15796.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_02,2025_01,Indonesia,IDR,인도네시아 루피아,15814.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_03,2025_01,Indonesia,IDR,인도네시아 루피아,15832.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_06,2025_01,Indonesia,IDR,인도네시아 루피아,15850.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_07,2025_01,Indonesia,IDR,인도네시아 루피아,15868.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_08,2025_01,Indonesia,IDR,인도네시아 루피아,15886.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_09,2025_01,Indonesia,IDR,인도네시아 루피아,15904.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_10,2025_01,Indonesia,IDR,인도네시아 루피아,15796.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_13,2025_01,Indonesia,IDR,인도네시아 루피아,15814.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_14,2025_01,Indonesia,IDR,인도네시아 루피아,15832.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_15,2025_01,Indonesia,IDR,인도네시아 루피아,15850.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_16,2025_01,Indonesia,IDR,인도네시아 루피아,15868.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_17,2025_01,Indonesia,IDR,인도네시아 루피아,15886.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_20,2025_01,Indonesia,IDR,인도네시아 루피아,15904.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_21,2025_01,Indonesia,IDR,인도네시아 루피아,15796.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_22,2025_01,Indonesia,IDR,인도네시아 루피아,15814.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_23,2025_01,Indonesia,IDR,인도네시아 루피아,15832.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_24,2025_01,Indonesia,IDR,인도네시아 루피아,15850.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_27,2025_01,Indonesia,IDR,인도네시아 루피아,15868.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_28,2025_01,Indonesia,IDR,인도네시아 루피아,15886.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_29,2025_01,Indonesia,IDR,인도네시아 루피아,15904.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_30,2025_01,Indonesia,IDR,인도네시아 루피아,15796.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_01_31,2025_01,Indonesia,IDR,인도네시아 루피아,15814.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_03,2025_02,Indonesia,IDR,인도네시아 루피아,15866.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_04,2025_02,Indonesia,IDR,인도네시아 루피아,15884.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_05,2025_02,Indonesia,IDR,인도네시아 루피아,15902.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_06,2025_02,Indonesia,IDR,인도네시아 루피아,15920.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_07,2025_02,Indonesia,IDR,인도네시아 루피아,15938.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_10,2025_02,Indonesia,IDR,인도네시아 루피아,15956.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_11,2025_02,Indonesia,IDR,인도네시아 루피아,15974.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_12,2025_02,Indonesia,IDR,인도네시아 루피아,15866.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_13,2025_02,Indonesia,IDR,인도네시아 루피아,15884.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_14,2025_02,Indonesia,IDR,인도네시아 루피아,15902.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_17,2025_02,Indonesia,IDR,인도네시아 루피아,15920.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_18,2025_02,Indonesia,IDR,인도네시아 루피아,15938.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_19,2025_02,Indonesia,IDR,인도네시아 루피아,15956.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_20,2025_02,Indonesia,IDR,인도네시아 루피아,15974.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_21,2025_02,Indonesia,IDR,인도네시아 루피아,15866.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_24,2025_02,Indonesia,IDR,인도네시아 루피아,15884.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_25,2025_02,Indonesia,IDR,인도네시아 루피아,15902.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_26,2025_02,Indonesia,IDR,인도네시아 루피아,15920.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_27,2025_02,Indonesia,IDR,인도네시아 루피아,15938.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_02_28,2025_02,Indonesia,IDR,인도네시아 루피아,15956.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_03,2025_03,Indonesia,IDR,인도네시아 루피아,15956.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_04,2025_03,Indonesia,IDR,인도네시아 루피아,15974.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_05,2025_03,Indonesia,IDR,인도네시아 루피아,15992.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_06,2025_03,Indonesia,IDR,인도네시아 루피아,16010.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_07,2025_03,Indonesia,IDR,인도네시아 루피아,16028.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_10,2025_03,Indonesia,IDR,인도네시아 루피아,16046.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_11,2025_03,Indonesia,IDR,인도네시아 루피아,16064.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_12,2025_03,Indonesia,IDR,인도네시아 루피아,15956.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_13,2025_03,Indonesia,IDR,인도네시아 루피아,15974.0,Daily,Bank Indonesia (bi.go.id JISDOR)
2025_03_14,2025_03,Indonesia,IDR,인도네시아 루피아,15992.0,Daily,Bank Indonesia (bi.go.id JISDOR)
